celltype,post_cnem,cnem_delta,method
alpha,0.17881286144256592,-5.155801773071289e-05,Harmony
alpha,0.1808028221130371,0.000995934009552002,Harmony
alpha,0.3555089831352234,0.06100571155548096,Harmony
alpha,0.16748297214508057,0.008721113204956055,Harmony
alpha,0.24774211645126343,0.05007702112197876,Harmony
alpha,0.1369152069091797,0.0,Harmony
alpha,0.16783195734024048,0.0,Harmony
alpha,0.1852097511291504,0.004235208034515381,Harmony
alpha,0.15554434061050415,0.0,Harmony
alpha,0.14440929889678955,-0.001162886619567871,Harmony
alpha,0.12987244129180908,0.0,Harmony
alpha,0.15167993307113647,-0.0007728934288024902,Harmony
alpha,0.13393259048461914,0.00977015495300293,Harmony
alpha,0.2496548295021057,0.06351935863494873,Harmony
alpha,0.3083561062812805,0.06305617094039917,Harmony
alpha,0.26160603761672974,0.060829997062683105,Harmony
alpha,0.1920379400253296,0.02167069911956787,Harmony
alpha,0.18987399339675903,0.002179563045501709,Harmony
alpha,0.19036495685577393,0.002616584300994873,Harmony
alpha,0.222442626953125,0.03246724605560303,Harmony
alpha,0.282562255859375,0.03595304489135742,Harmony
alpha,0.17136317491531372,0.0004792213439941406,Harmony
alpha,0.15294694900512695,0.006924808025360107,Harmony
alpha,0.20360201597213745,-0.002444446086883545,Harmony
alpha,0.21837633848190308,0.030661463737487793,Harmony
alpha,0.15624135732650757,-0.00047391653060913086,Harmony
alpha,0.2045038342475891,0.02963048219680786,Harmony
alpha,0.2307288646697998,0.006476104259490967,Harmony
alpha,0.22975307703018188,0.0008020997047424316,Harmony
alpha,0.19335293769836426,0.013355076313018799,Harmony
alpha,0.3311842679977417,0.047622084617614746,Harmony
alpha,0.2764517664909363,0.005930483341217041,Harmony
alpha,0.23885893821716309,0.010890662670135498,Harmony
alpha,0.17812705039978027,0.0031864047050476074,Harmony
alpha,0.16850906610488892,-0.00046432018280029297,Harmony
alpha,0.24171775579452515,0.03207904100418091,Harmony
alpha,0.22766119241714478,0.0335613489151001,Harmony
alpha,0.21936672925949097,0.02149909734725952,Harmony
alpha,0.18613213300704956,-0.0007891058921813965,Harmony
alpha,0.14555573463439941,0.0038445591926574707,Harmony
alpha,0.18888407945632935,0.001757502555847168,Harmony
alpha,0.19071966409683228,-0.000539243221282959,Harmony
alpha,0.24731624126434326,0.00033652782440185547,Harmony
alpha,0.19772040843963623,0.006032407283782959,Harmony
alpha,0.2305561900138855,0.002032458782196045,Harmony
alpha,0.237160325050354,0.009719610214233398,Harmony
alpha,0.20520824193954468,0.00176239013671875,Harmony
alpha,0.18151795864105225,0.011706292629241943,Harmony
alpha,0.16969531774520874,0.018181324005126953,Harmony
alpha,0.25661128759384155,0.04791158437728882,Harmony
alpha,0.17539054155349731,0.00826728343963623,Harmony
alpha,0.22784626483917236,0.009984016418457031,Harmony
alpha,0.26468509435653687,0.00873875617980957,Harmony
alpha,0.17429518699645996,0.006443381309509277,Harmony
alpha,0.24404478073120117,0.020326733589172363,Harmony
alpha,0.19657564163208008,0.01100701093673706,Harmony
alpha,0.15078765153884888,0.008225798606872559,Harmony
alpha,0.2049579620361328,0.012431085109710693,Harmony
alpha,0.397574245929718,0.004657447338104248,Harmony
alpha,0.2061106562614441,0.01488637924194336,Harmony
alpha,0.24622434377670288,0.02446037530899048,Harmony
alpha,0.27174049615859985,0.01075601577758789,Harmony
alpha,0.1723368763923645,0.010686159133911133,Harmony
alpha,0.22305631637573242,0.013436734676361084,Harmony
alpha,0.2409592866897583,0.010310947895050049,Harmony
alpha,0.16504442691802979,0.007154643535614014,Harmony
alpha,0.2359476089477539,0.007278859615325928,Harmony
alpha,0.24379754066467285,0.010748803615570068,Harmony
alpha,0.2596432566642761,0.02137535810470581,Harmony
alpha,0.21512717008590698,0.013930320739746094,Harmony
alpha,0.21867352724075317,0.019707143306732178,Harmony
alpha,0.21698647737503052,0.018752753734588623,Harmony
alpha,0.2831745147705078,-0.028497695922851562,Harmony
alpha,0.19785332679748535,0.020829737186431885,Harmony
alpha,0.29908502101898193,0.016645431518554688,Harmony
alpha,0.2415333390235901,0.007758200168609619,Harmony
alpha,0.2897025942802429,0.007727563381195068,Harmony
alpha,0.24707752466201782,0.02634638547897339,Harmony
alpha,0.19728797674179077,0.01451873779296875,Harmony
alpha,0.2331278920173645,0.021779119968414307,Harmony
alpha,0.33331286907196045,0.026444554328918457,Harmony
alpha,0.2560008764266968,0.018760323524475098,Harmony
alpha,0.28425294160842896,0.02943664789199829,Harmony
alpha,0.19987118244171143,0.009341120719909668,Harmony
alpha,0.1869029402732849,0.010494470596313477,Harmony
alpha,0.18180090188980103,0.026292800903320312,Harmony
alpha,0.2395191192626953,0.03097236156463623,Harmony
alpha,0.240594744682312,0.015517592430114746,Harmony
alpha,0.25597262382507324,0.011905848979949951,Harmony
alpha,0.21909302473068237,0.004924356937408447,Harmony
alpha,0.28141629695892334,0.00269472599029541,Harmony
alpha,0.2031359076499939,-0.0001704096794128418,Harmony
alpha,0.18474972248077393,0.015116453170776367,Harmony
alpha,0.25155335664749146,0.020349204540252686,Harmony
alpha,0.2581850290298462,0.033698439598083496,Harmony
alpha,0.2753845453262329,0.01897299289703369,Harmony
alpha,0.24267756938934326,0.016120314598083496,Harmony
alpha,0.21170049905776978,0.008159637451171875,Harmony
alpha,0.20879292488098145,0.008887171745300293,Harmony
alpha,0.29372745752334595,0.007057011127471924,Harmony
alpha,0.15206027030944824,0.007258892059326172,Harmony
alpha,0.21575921773910522,0.02247333526611328,Harmony
alpha,0.15895789861679077,-7.551908493041992e-05,Harmony
alpha,0.18535244464874268,0.005289196968078613,Harmony
alpha,0.26364463567733765,0.00543665885925293,Harmony
alpha,0.34568077325820923,0.024834394454956055,Harmony
alpha,0.19146883487701416,0.024086296558380127,Harmony
alpha,0.3061639070510864,0.0094679594039917,Harmony
alpha,0.15627777576446533,0.018939733505249023,Harmony
alpha,0.23785775899887085,0.014802038669586182,Harmony
alpha,0.22680604457855225,0.015423059463500977,Harmony
alpha,0.2230914831161499,0.0052111148834228516,Harmony
alpha,0.1679384708404541,0.002193152904510498,Harmony
alpha,0.17164695262908936,0.01630544662475586,Harmony
alpha,0.2206566333770752,0.0208168625831604,Harmony
alpha,0.22270488739013672,0.03666621446609497,Harmony
alpha,0.2673338055610657,0.029815852642059326,Harmony
alpha,0.2243351936340332,0.009912431240081787,Harmony
alpha,0.2304086685180664,0.0018864274024963379,Harmony
alpha,0.2224321961402893,0.0002065896987915039,Harmony
alpha,0.20572036504745483,0.004664421081542969,Harmony
alpha,0.21486759185791016,0.02598261833190918,Harmony
alpha,0.2518901228904724,0.028791368007659912,Harmony
alpha,0.22441381216049194,0.017640113830566406,Harmony
alpha,0.18415117263793945,0.004347860813140869,Harmony
alpha,0.19734680652618408,0.007438302040100098,Harmony
alpha,0.21981823444366455,0.017631828784942627,Harmony
alpha,0.195623517036438,0.02772355079650879,Harmony
alpha,0.1810591220855713,0.008330941200256348,Harmony
alpha,0.32190144062042236,0.02311033010482788,Harmony
alpha,0.24466896057128906,0.021475255489349365,Harmony
alpha,0.2521135210990906,0.009755909442901611,Harmony
alpha,0.18986326456069946,0.010168194770812988,Harmony
alpha,0.2602779269218445,0.02813643217086792,Harmony
alpha,0.2121260166168213,0.016993939876556396,Harmony
alpha,0.23724853992462158,0.017975986003875732,Harmony
alpha,0.2582119107246399,0.013804972171783447,Harmony
alpha,0.17652815580368042,0.01183319091796875,Harmony
alpha,0.20305359363555908,0.026462912559509277,Harmony
alpha,0.26652413606643677,0.013075709342956543,Harmony
alpha,0.1779499053955078,0.018224000930786133,Harmony
alpha,0.21426677703857422,0.017785191535949707,Harmony
alpha,0.20330631732940674,0.012690424919128418,Harmony
alpha,0.2118811011314392,0.02316153049468994,Harmony
alpha,0.23790442943572998,0.012498021125793457,Harmony
alpha,0.24422037601470947,0.021875202655792236,Harmony
alpha,0.17915022373199463,0.015009462833404541,Harmony
alpha,0.16579115390777588,0.008744418621063232,Harmony
alpha,0.2634146809577942,0.02020084857940674,Harmony
alpha,0.14909899234771729,0.006151437759399414,Harmony
alpha,0.22535282373428345,0.0162503719329834,Harmony
alpha,0.17217963933944702,0.01584911346435547,Harmony
alpha,0.23528259992599487,-0.0017018914222717285,Harmony
alpha,0.2040427327156067,0.01885002851486206,Harmony
alpha,0.2501339316368103,0.005492806434631348,Harmony
alpha,0.2575317621231079,-3.463029861450195e-05,Harmony
alpha,0.19370418787002563,0.019559502601623535,Harmony
alpha,0.1936383843421936,0.004007220268249512,Harmony
alpha,0.1882038116455078,-0.0010631084442138672,Harmony
alpha,0.22897976636886597,-0.004188060760498047,Harmony
alpha,0.24436241388320923,0.0018775463104248047,Harmony
alpha,0.2259073257446289,4.965066909790039e-05,Harmony
alpha,0.18572193384170532,0.0038734078407287598,Harmony
alpha,0.1986919641494751,0.008107483386993408,Harmony
alpha,0.20304936170578003,0.005991637706756592,Harmony
alpha,0.25447607040405273,0.028187274932861328,Harmony
alpha,0.2510495185852051,0.02062070369720459,Harmony
alpha,0.18066895008087158,-0.0008263587951660156,Harmony
alpha,0.14655989408493042,0.003716111183166504,Harmony
alpha,0.17071855068206787,0.0018995404243469238,Harmony
alpha,0.15185576677322388,0.006740450859069824,Harmony
alpha,0.16408437490463257,0.002075374126434326,Harmony
alpha,0.1864359974861145,0.0026007890701293945,Harmony
alpha,0.16616636514663696,0.012265145778656006,Harmony
alpha,0.14371496438980103,0.001274704933166504,Harmony
alpha,0.17676109075546265,0.016122758388519287,Harmony
alpha,0.15874528884887695,0.004787921905517578,Harmony
alpha,0.1394447684288025,0.011624515056610107,Harmony
alpha,0.16566777229309082,0.005247592926025391,Harmony
alpha,0.14017105102539062,0.01575714349746704,Harmony
alpha,0.17640948295593262,0.009199976921081543,Harmony
alpha,0.3113206624984741,0.025822162628173828,Harmony
alpha,0.17397582530975342,0.006145954132080078,Harmony
alpha,0.17340552806854248,0.005740463733673096,Harmony
alpha,0.28906404972076416,0.03437155485153198,Harmony
alpha,0.19252139329910278,0.011097490787506104,Harmony
alpha,0.16640186309814453,0.017259597778320312,Harmony
alpha,0.17355048656463623,0.009768664836883545,Harmony
alpha,0.1888638734817505,0.004730343818664551,Harmony
alpha,0.1760716438293457,0.016330957412719727,Harmony
alpha,0.16473901271820068,0.016570627689361572,Harmony
alpha,0.15021538734436035,0.01006394624710083,Harmony
alpha,0.160875141620636,0.01547086238861084,Harmony
alpha,0.20063894987106323,0.008360683917999268,Harmony
alpha,0.14378279447555542,0.001953303813934326,Harmony
alpha,0.17185842990875244,0.017994284629821777,Harmony
alpha,0.16777807474136353,0.011289596557617188,Harmony
alpha,0.24080801010131836,0.0764240026473999,Harmony
alpha,0.1818668246269226,0.011683940887451172,Harmony
alpha,0.14059442281723022,0.010474979877471924,Harmony
alpha,0.1796436905860901,0.007948696613311768,Harmony
alpha,0.17683684825897217,0.004223823547363281,Harmony
alpha,0.17970937490463257,0.014061450958251953,Harmony
alpha,0.18850356340408325,0.004193365573883057,Harmony
alpha,0.16588813066482544,0.005924642086029053,Harmony
alpha,0.1585676074028015,0.0006008148193359375,Harmony
alpha,0.2047373652458191,0.005248427391052246,Harmony
alpha,0.16101354360580444,0.016113102436065674,Harmony
alpha,0.15974456071853638,0.0043143630027771,Harmony
alpha,0.1734527349472046,0.0038366317749023438,Harmony
alpha,0.20627784729003906,0.05114603042602539,Harmony
alpha,0.18745291233062744,0.018783926963806152,Harmony
alpha,0.1799364686012268,0.01958930492401123,Harmony
alpha,0.183904767036438,0.01289600133895874,Harmony
alpha,0.3076612949371338,0.01160508394241333,Harmony
alpha,0.1484302282333374,0.007579445838928223,Harmony
alpha,0.34013330936431885,0.014749884605407715,Harmony
alpha,0.16280758380889893,0.008738219738006592,Harmony
alpha,0.15317988395690918,0.0015252232551574707,Harmony
alpha,0.16839957237243652,0.004030883312225342,Harmony
alpha,0.20546400547027588,0.0114327073097229,Harmony
alpha,0.1787359118461609,0.029391050338745117,Harmony
alpha,0.16283035278320312,0.02652662992477417,Harmony
alpha,0.206628680229187,0.01769036054611206,Harmony
alpha,0.16651439666748047,-0.0005153417587280273,Harmony
alpha,0.21211844682693481,0.01202303171157837,Harmony
alpha,0.14899063110351562,0.019352853298187256,Harmony
alpha,0.1620243787765503,0.004932761192321777,Harmony
alpha,0.2007806897163391,0.010396361351013184,Harmony
alpha,0.1899573802947998,0.011415421962738037,Harmony
alpha,0.19862639904022217,0.014654695987701416,Harmony
alpha,0.3141528367996216,0.006590843200683594,Harmony
alpha,0.17777526378631592,0.003973603248596191,Harmony
alpha,0.1406632661819458,0.017282605171203613,Harmony
alpha,0.20542091131210327,0.006984233856201172,Harmony
alpha,0.1600332260131836,0.009332120418548584,Harmony
alpha,0.18333882093429565,-0.0012822151184082031,Harmony
alpha,0.1985093355178833,0.0057944655418396,Harmony
alpha,0.12466162443161011,0.017762482166290283,Harmony
alpha,0.14828234910964966,0.009426891803741455,Harmony
alpha,0.1690712571144104,0.008353054523468018,Harmony
alpha,0.1463567018508911,0.008676886558532715,Harmony
alpha,0.11639410257339478,0.009723007678985596,Harmony
alpha,0.1656479835510254,0.011144161224365234,Harmony
alpha,0.1905292272567749,0.006257414817810059,Harmony
alpha,0.15854251384735107,0.001195073127746582,Harmony
alpha,0.1992906928062439,0.025451183319091797,Harmony
alpha,0.18396151065826416,0.018984615802764893,Harmony
alpha,0.17372775077819824,0.018832147121429443,Harmony
alpha,0.270740270614624,0.01142263412475586,Harmony
alpha,0.17389309406280518,0.011455178260803223,Harmony
alpha,0.1672346591949463,0.013648509979248047,Harmony
alpha,0.1535944938659668,0.001053154468536377,Harmony
alpha,0.1711595058441162,0.0009006857872009277,Harmony
alpha,0.16157519817352295,0.0013670921325683594,Harmony
alpha,0.160236656665802,0.01102370023727417,Harmony
alpha,0.2133694291114807,0.01885056495666504,Harmony
alpha,0.17220813035964966,0.002743661403656006,Harmony
alpha,0.1646471619606018,0.01344376802444458,Harmony
alpha,0.18210047483444214,0.012257397174835205,Harmony
alpha,0.18800342082977295,0.014892578125,Harmony
alpha,0.18481183052062988,0.016929268836975098,Harmony
alpha,0.16158181428909302,0.0015316009521484375,Harmony
alpha,0.2189602255821228,0.030073046684265137,Harmony
alpha,0.17529535293579102,0.00494915246963501,Harmony
alpha,0.16988414525985718,0.012304425239562988,Harmony
alpha,0.18570387363433838,0.022836625576019287,Harmony
alpha,0.18857181072235107,0.022418320178985596,Harmony
alpha,0.17958396673202515,0.018743157386779785,Harmony
alpha,0.2986164093017578,0.022623002529144287,Harmony
alpha,0.1951359510421753,0.004952549934387207,Harmony
alpha,0.18557965755462646,0.022304832935333252,Harmony
alpha,0.18274319171905518,-0.0020085573196411133,Harmony
alpha,0.15438872575759888,0.0036112070083618164,Harmony
alpha,0.1558864712715149,0.013253450393676758,Harmony
alpha,0.2704281806945801,0.05312377214431763,Harmony
alpha,0.156316339969635,0.01846688985824585,Harmony
alpha,0.15065693855285645,0.0030369162559509277,Harmony
alpha,0.17656660079956055,0.0032761693000793457,Harmony
alpha,0.18107813596725464,0.02010655403137207,Harmony
alpha,0.2627815008163452,0.05546921491622925,Harmony
alpha,0.1462942361831665,0.0031641721725463867,Harmony
alpha,0.17544430494308472,0.00025409460067749023,Harmony
alpha,0.1658487319946289,0.012598752975463867,Harmony
alpha,0.18515396118164062,0.009969592094421387,Harmony
alpha,0.20302027463912964,0.007226109504699707,Harmony
alpha,0.15427660942077637,0.00771719217300415,Harmony
alpha,0.18796968460083008,0.012722373008728027,Harmony
alpha,0.16803127527236938,0.009553492069244385,Harmony
alpha,0.17804402112960815,0.019703388214111328,Harmony
alpha,0.19075918197631836,0.005593419075012207,Harmony
alpha,0.16492503881454468,0.0035200119018554688,Harmony
alpha,0.4032197594642639,0.022670090198516846,Harmony
alpha,0.17047733068466187,0.0035900473594665527,Harmony
alpha,0.18566250801086426,0.008555054664611816,Harmony
alpha,0.17315739393234253,0.018619656562805176,Harmony
alpha,0.1774989366531372,0.007428884506225586,Harmony
alpha,0.16727393865585327,0.0027732253074645996,Harmony
alpha,0.17479383945465088,0.0032039284706115723,Harmony
alpha,0.1587381362915039,0.023194313049316406,Harmony
alpha,0.1879328489303589,0.011840105056762695,Harmony
alpha,0.19602864980697632,0.008723795413970947,Harmony
alpha,0.18672865629196167,-0.001421511173248291,Harmony
alpha,0.17575615644454956,0.025437891483306885,Harmony
alpha,0.2021530270576477,0.018494606018066406,Harmony
alpha,0.23680108785629272,0.002154707908630371,Harmony
alpha,0.227308452129364,-0.0005297660827636719,Harmony
alpha,0.24570435285568237,0.027274906635284424,Harmony
alpha,0.20293402671813965,0.0003039240837097168,Harmony
alpha,0.19931358098983765,-0.0008173584938049316,Harmony
alpha,0.178023099899292,0.0029252171516418457,Harmony
alpha,0.28632742166519165,0.006776213645935059,Harmony
alpha,0.2058817744255066,0.02338188886642456,Harmony
alpha,0.19009727239608765,-0.0009177923202514648,Harmony
alpha,0.2137886881828308,0.011335313320159912,Harmony
alpha,0.22909444570541382,0.010086476802825928,Harmony
